name,bonus,bps,clean_sheets,element,fixture,goals_conceded,influence,kickoff_time,minutes,opponent_team,penalties_saved,round,saves,selected,team_a_score,team_h_score,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,GW,position,season
JosÃ© Malheiro de SÃ¡,0,24,1,475,40,0,18.4,2021-09-11T14:00:00Z,90,18,0,4,2,121133,2.0,0.0,6,81255,124510,43255,50,False,4,GK,2021-22
Jason Steele,0,0,0,54,32,0,0.0,2021-09-11T14:00:00Z,0,3,0,4,0,279514,1.0,0.0,0,61278,97768,36490,40,False,4,GK,2021-22
Tom Heaton,0,0,0,509,38,0,0.0,2021-09-11T14:00:00Z,0,14,0,4,0,46382,1.0,4.0,0,2907,11228,8321,40,True,4,GK,2021-22
Bernd Leno,0,0,0,1,31,0,0.0,2021-09-11T14:00:00Z,0,15,0,4,0,153130,0.0,1.0,0,6564,35360,28796,49,True,4,GK,2021-22
David Raya Martin,0,13,0,80,32,1,13.0,2021-09-11T14:00:00Z,90,4,0,4,1,796908,1.0,0.0,2,302618,398394,95776,46,True,4,GK,2021-22
Patrik Gunnarsson,0,0,0,94,32,0,0.0,2021-09-11T14:00:00Z,0,4,0,4,0,94580,1.0,0.0,0,-21660,5785,27445,40,True,4,GK,2021-22
Andreas SÃ¶ndergaard,0,0,0,444,40,0,0.0,2021-09-11T14:00:00Z,0,18,0,4,0,99876,2.0,0.0,0,-12347,10378,22725,40,False,4,GK,2021-22
David de Gea,0,11,0,270,38,1,19.0,2021-09-11T14:00:00Z,90,14,0,4,2,459479,1.0,4.0,2,144315,215479,71164,50,True,4,GK,2021-22
Danny Ward,0,0,0,204,37,0,0.0,2021-09-11T14:00:00Z,0,12,0,4,0,386410,1.0,0.0,0,57362,90919,33557,40,True,4,GK,2021-22
Ãlvaro FernÃ¡ndez,0,0,0,556,32,0,0.0,2021-09-11T14:00:00Z,0,4,0,4,0,4733,1.0,0.0,0,996,1974,978,45,True,4,GK,2021-22
Angus Gunn,0,0,0,448,31,0,0.0,2021-09-11T14:00:00Z,0,1,0,4,0,140772,0.0,1.0,0,16820,31295,14475,40,False,4,GK,2021-22
Daniel Bachmann,0,18,0,389,40,2,33.0,2021-09-11T14:00:00Z,90,20,0,4,4,194517,2.0,0.0,2,33023,84153,51130,45,True,4,GK,2021-22
Michael McGovern,0,0,0,313,31,0,0.0,2021-09-11T14:00:00Z,0,1,0,4,0,60078,0.0,1.0,0,3836,10474,6638,40,False,4,GK,2021-22
Kjell Scherpen,0,0,0,476,32,0,0.0,2021-09-11T14:00:00Z,0,3,0,4,0,1693,1.0,0.0,0,-227,223,450,45,False,4,GK,2021-22
Robert SÃ¡nchez,0,23,1,69,32,0,11.6,2021-09-11T14:00:00Z,90,3,0,4,1,1994204,1.0,0.0,6,114969,319456,204487,45,False,4,GK,2021-22
Freddie Woodman,0,10,0,513,38,4,10.6,2021-09-11T14:00:00Z,90,13,0,4,2,53785,1.0,4.0,0,2476,14418,11942,45,False,4,GK,2021-22
RÃºnar Alex RÃºnarsson,0,0,0,2,31,0,0.0,2021-09-11T14:00:00Z,0,15,0,4,0,95398,0.0,1.0,0,-11457,8732,20189,40,True,4,GK,2021-22
Karl Hein,0,0,0,532,31,0,0.0,2021-09-11T14:00:00Z,0,15,0,4,0,41414,0.0,1.0,0,16964,21945,4981,40,True,4,GK,2021-22
Eldin Jakupovic,0,0,0,573,37,0,0.0,2021-09-11T14:00:00Z,0,12,0,4,0,4257,1.0,0.0,0,2914,3703,789,40,True,4,GK,2021-22
Aaron Ramsdale,0,23,1,559,31,0,9.0,2021-09-11T14:00:00Z,90,15,0,4,1,17374,0.0,1.0,6,6113,10225,4112,45,True,4,GK,2021-22
Rui Pedro dos Santos PatrÃ­cio,0,0,0,427,40,0,0.0,2021-09-11T14:00:00Z,0,18,0,4,0,1742,2.0,0.0,0,-287,0,287,50,False,4,GK,2021-22
Robert Elliot,0,0,0,574,40,0,0.0,2021-09-11T14:00:00Z,0,20,0,4,0,45537,2.0,0.0,0,32743,39860,7117,40,True,4,GK,2021-22
Ederson Santana de Moraes,0,24,1,257,37,0,19.0,2021-09-11T14:00:00Z,90,9,0,4,2,767438,1.0,0.0,6,-53341,51210,104551,60,False,4,GK,2021-22
Lukasz Fabianski,0,24,1,408,39,0,19.0,2021-09-11T14:00:00Z,90,16,0,4,2,159234,0.0,0.0,6,-4660,17487,22147,50,False,4,GK,2021-22
Martin Dubravka,0,0,0,295,38,0,0.0,2021-09-11T14:00:00Z,0,13,0,4,0,9019,1.0,4.0,0,-1609,184,1793,45,False,4,GK,2021-22
Darren Randolph,0,0,0,407,39,0,0.0,2021-09-11T14:00:00Z,0,16,0,4,0,12897,0.0,0.0,0,-999,498,1497,45,False,4,GK,2021-22
Dean Henderson,0,0,0,280,38,0,0.0,2021-09-11T14:00:00Z,0,14,0,4,0,50522,1.0,4.0,0,-16955,376,17331,49,True,4,GK,2021-22
Kepa Arrizabalaga,0,0,0,129,33,0,0.0,2021-09-11T16:30:00Z,0,2,0,4,0,20888,0.0,3.0,0,-2233,1065,3298,49,True,4,GK,2021-22
Jed Steer,0,13,0,28,33,3,8.2,2021-09-11T16:30:00Z,90,6,0,4,1,186783,0.0,3.0,1,75380,104226,28846,40,False,4,GK,2021-22
Edouard Mendy,1,34,1,143,33,0,52.4,2021-09-11T16:30:00Z,90,2,0,4,6,942978,0.0,3.0,9,81500,154684,73184,60,True,4,GK,2021-22
Viljami Sinisalo,0,0,0,596,33,0,0.0,2021-09-11T16:30:00Z,0,6,0,4,0,0,0.0,3.0,0,0,0,0,40,False,4,GK,2021-22
Emiliano MartÃ­nez,0,0,0,30,33,0,0.0,2021-09-11T16:30:00Z,0,6,0,4,0,1374952,0.0,3.0,0,-934838,4341,939179,55,False,4,GK,2021-22
AdriÃ¡n San Miguel del Castillo,0,0,0,223,36,0,0.0,2021-09-12T15:30:00Z,0,10,0,4,0,20367,3.0,0.0,0,-545,2146,2691,45,False,4,GK,2021-22
Caoimhin Kelleher,0,0,0,242,36,0,0.0,2021-09-12T15:30:00Z,0,10,0,4,0,9148,3.0,0.0,0,-39,1249,1288,45,False,4,GK,2021-22
Alisson Ramses Becker,2,34,1,231,36,0,34.6,2021-09-12T15:30:00Z,90,10,0,4,4,555625,3.0,0.0,9,-11107,66613,77720,60,False,4,GK,2021-22
Kristoffer Klaesson,0,0,0,490,36,0,0.0,2021-09-12T15:30:00Z,0,11,0,4,0,11551,3.0,0.0,0,-883,542,1425,45,True,4,GK,2021-22
Francisco Casilla CortÃ©s,0,0,0,183,36,0,0.0,2021-09-12T15:30:00Z,0,11,0,4,0,540,3.0,0.0,0,-82,0,82,45,True,4,GK,2021-22
Illan Meslier,0,24,0,199,36,3,42.4,2021-09-12T15:30:00Z,90,11,0,4,5,252407,3.0,0.0,2,-28588,17008,45596,50,True,4,GK,2021-22
Nick Pope,0,14,0,112,35,3,21.6,2021-09-13T19:00:00Z,90,8,0,4,3,258671,1.0,3.0,2,-15850,11012,26862,55,False,4,GK,2021-22
Andy Lonergan,0,0,0,571,35,0,0.0,2021-09-13T19:00:00Z,0,5,0,4,0,3426,1.0,3.0,0,2251,2970,719,40,True,4,GK,2021-22
Asmir BegoviÄ,0,0,0,481,35,0,0.0,2021-09-13T19:00:00Z,0,5,0,4,0,266045,1.0,3.0,0,53527,82304,28777,40,True,4,GK,2021-22
Will Norris,0,0,0,114,35,0,0.0,2021-09-13T19:00:00Z,0,8,0,4,0,10050,1.0,3.0,0,-813,296,1109,45,False,4,GK,2021-22
Wayne Hennessey,0,0,0,480,35,0,0.0,2021-09-13T19:00:00Z,0,8,0,4,0,18504,1.0,3.0,0,-1342,718,2060,45,False,4,GK,2021-22
Bailey Peacock-Farrell,0,0,0,117,35,0,0.0,2021-09-13T19:00:00Z,0,8,0,4,0,557,1.0,3.0,0,-79,0,79,45,False,4,GK,2021-22
JoÃ£o VirgÃ­nia,0,0,0,181,35,0,0.0,2021-09-13T19:00:00Z,0,5,0,4,0,134751,1.0,3.0,0,-29124,0,29124,40,True,4,GK,2021-22
Jordan Pickford,0,19,0,170,35,1,29.4,2021-09-13T19:00:00Z,90,5,0,4,5,603366,1.0,3.0,3,73210,143497,70287,50,True,4,GK,2021-22
Mark Gillespie,0,0,0,514,46,0,0.0,2021-09-17T19:00:00Z,0,10,0,5,0,30260,1.0,1.0,0,1731,3194,1463,40,True,5,GK,2021-22
Kristoffer Klaesson,0,0,0,490,46,0,0.0,2021-09-17T19:00:00Z,0,14,0,5,0,11647,1.0,1.0,0,-381,432,813,45,False,5,GK,2021-22
Karl Darlow,3,29,0,294,46,1,55.2,2021-09-17T19:00:00Z,90,10,0,5,9,28803,1.0,1.0,8,-1368,1541,2909,45,True,5,GK,2021-22
Freddie Woodman,0,0,0,513,46,0,0.0,2021-09-17T19:00:00Z,0,10,0,5,0,56864,1.0,1.0,0,1517,8188,6671,45,True,5,GK,2021-22
Martin Dubravka,0,0,0,295,46,0,0.0,2021-09-17T19:00:00Z,0,10,0,5,0,8545,1.0,1.0,0,-627,142,769,45,True,5,GK,2021-22
Illan Meslier,0,25,0,199,46,1,44.0,2021-09-17T19:00:00Z,90,14,0,5,6,244209,1.0,1.0,4,-12506,13488,25994,50,False,5,GK,2021-22
Francisco Casilla CortÃ©s,0,0,0,183,46,0,0.0,2021-09-17T19:00:00Z,0,14,0,5,0,514,1.0,1.0,0,-32,0,32,45,False,5,GK,2021-22
Patrik Gunnarsson,0,0,0,94,50,0,0.0,2021-09-18T11:30:00Z,0,20,0,5,0,85508,2.0,0.0,0,-9993,938,10931,40,False,5,GK,2021-22
David Raya Martin,0,21,1,80,50,0,5.2,2021-09-18T11:30:00Z,90,20,0,5,0,797888,2.0,0.0,6,7374,64539,57165,46,False,5,GK,2021-22
JosÃ© Malheiro de SÃ¡,0,8,0,475,50,2,12.2,2021-09-18T11:30:00Z,90,3,0,5,1,187779,2.0,0.0,0,57731,77927,20196,50,True,5,GK,2021-22
Ellery Balcombe,0,0,0,92,50,0,0.0,2021-09-18T11:30:00Z,0,20,0,5,0,936,2.0,0.0,0,-57,0,57,40,False,5,GK,2021-22
Ãlvaro FernÃ¡ndez,0,0,0,556,50,0,0.0,2021-09-18T11:30:00Z,0,20,0,5,0,5118,2.0,0.0,0,-35,639,674,45,False,5,GK,2021-22
Andreas SÃ¶ndergaard,0,0,0,444,50,0,0.0,2021-09-18T11:30:00Z,0,3,0,5,0,91872,2.0,0.0,0,-8515,1547,10062,40,True,5,GK,2021-22
John Ruddy,0,0,0,452,50,0,0.0,2021-09-18T11:30:00Z,0,3,0,5,0,16759,2.0,0.0,0,-644,638,1282,45,True,5,GK,2021-22
Rui Pedro dos Santos PatrÃ­cio,0,0,0,427,50,0,0.0,2021-09-18T11:30:00Z,0,3,0,5,0,1646,2.0,0.0,0,-108,0,108,50,True,5,GK,2021-22
Tim Krul,0,18,0,314,47,3,44.6,2021-09-18T14:00:00Z,90,18,0,5,5,111222,3.0,1.0,2,-1474,8029,9503,45,True,5,GK,2021-22
Wayne Hennessey,0,0,0,480,43,0,0.0,2021-09-18T14:00:00Z,0,1,0,5,0,18238,1.0,0.0,0,-779,442,1221,45,True,5,GK,2021-22
Alisson Ramses Becker,1,27,1,231,44,0,19.4,2021-09-18T14:00:00Z,90,7,0,5,2,609978,0.0,3.0,7,28410,59785,31375,60,True,5,GK,2021-22
Remi Matthews,0,0,0,561,44,0,0.0,2021-09-18T14:00:00Z,0,11,0,5,0,18457,0.0,3.0,0,2788,3999,1211,40,False,5,GK,2021-22
Will Norris,0,0,0,114,43,0,0.0,2021-09-18T14:00:00Z,0,1,0,5,0,10113,1.0,0.0,0,-410,260,670,45,True,5,GK,2021-22
Nick Pope,0,16,0,112,43,1,20.6,2021-09-18T14:00:00Z,90,1,0,5,2,249623,1.0,0.0,2,-12640,6459,19099,55,True,5,GK,2021-22
Vicente Guaita,0,23,0,146,44,3,49.8,2021-09-18T14:00:00Z,90,11,0,5,7,507912,0.0,3.0,3,52914,90531,37617,45,False,5,GK,2021-22
Michael McGovern,0,0,0,313,47,0,0.0,2021-09-18T14:00:00Z,0,18,0,5,0,61508,3.0,1.0,0,716,3871,3155,40,True,5,GK,2021-22
Angus Gunn,0,0,0,448,47,0,0.0,2021-09-18T14:00:00Z,0,18,0,5,0,144086,3.0,1.0,0,2887,9423,6536,40,True,5,GK,2021-22
Daniel Bachmann,0,0,0,389,47,0,0.0,2021-09-18T14:00:00Z,0,15,0,5,0,196368,3.0,1.0,0,-387,22625,23012,45,False,5,GK,2021-22
Alex McCarthy,0,22,1,334,45,0,10.6,2021-09-18T14:00:00Z,90,12,0,5,1,128732,0.0,0.0,6,6568,18099,11531,45,False,5,GK,2021-22
Fraser Forster,0,0,0,333,45,0,0.0,2021-09-18T14:00:00Z,0,12,0,5,0,71914,0.0,0.0,0,-5868,1189,7057,45,False,5,GK,2021-22
Arthur Okonkwo,0,0,0,572,43,0,0.0,2021-09-18T14:00:00Z,0,5,0,5,0,10110,1.0,0.0,0,1824,2504,680,40,False,5,GK,2021-22
Ben Foster,0,18,0,376,47,1,28.2,2021-09-18T14:00:00Z,90,15,0,5,4,1589460,3.0,1.0,3,-78222,39569,117791,40,False,5,GK,2021-22
Zack Steffen,0,0,0,260,45,0,0.0,2021-09-18T14:00:00Z,0,16,0,5,0,14366,0.0,0.0,0,-1775,127,1902,45,True,5,GK,2021-22
Bailey Peacock-Farrell,0,0,0,117,43,0,0.0,2021-09-18T14:00:00Z,0,1,0,5,0,529,1.0,0.0,0,-33,0,33,45,True,5,GK,2021-22
Jack Butland,0,0,0,156,44,0,0.0,2021-09-18T14:00:00Z,0,11,0,5,0,31310,0.0,3.0,0,-1657,648,2305,45,False,5,GK,2021-22
Caoimhin Kelleher,0,0,0,242,44,0,0.0,2021-09-18T14:00:00Z,0,7,0,5,0,8806,0.0,3.0,0,-597,183,780,45,True,5,GK,2021-22
Ederson Santana de Moraes,2,31,1,257,45,0,21.2,2021-09-18T14:00:00Z,90,16,0,5,2,801398,0.0,0.0,8,7100,48346,41246,60,True,5,GK,2021-22
AdriÃ¡n San Miguel del Castillo,0,0,0,223,44,0,0.0,2021-09-18T14:00:00Z,0,7,0,5,0,19948,0.0,3.0,0,-1056,538,1594,45,True,5,GK,2021-22
Robert Elliot,0,0,0,574,47,0,0.0,2021-09-18T14:00:00Z,0,15,0,5,0,62638,3.0,1.0,0,12909,16258,3349,40,False,5,GK,2021-22
Karl Hein,0,0,0,532,43,0,0.0,2021-09-18T14:00:00Z,0,5,0,5,0,46292,1.0,0.0,0,4188,6664,2476,40,False,5,GK,2021-22
Scott Carson,0,0,0,593,45,0,0.0,2021-09-18T14:00:00Z,0,16,0,5,0,34352,0.0,0.0,0,1736,5390,3654,40,True,5,GK,2021-22
RÃºnar Alex RÃºnarsson,0,0,0,2,43,0,0.0,2021-09-18T14:00:00Z,0,5,0,5,0,86811,1.0,0.0,0,-8665,0,8665,40,False,5,GK,2021-22
Bernd Leno,0,0,0,1,43,0,0.0,2021-09-18T14:00:00Z,0,5,0,5,0,129851,1.0,0.0,0,-23847,4822,28669,49,False,5,GK,2021-22
Aaron Ramsdale,2,32,1,559,43,0,26.4,2021-09-18T14:00:00Z,90,5,0,5,3,77277,1.0,0.0,9,52488,65020,12532,45,False,5,GK,2021-22
Jordan Pickford,0,0,0,170,41,0,0.0,2021-09-18T16:30:00Z,0,2,0,5,0,577123,0.0,3.0,0,-30010,22838,52848,50,False,5,GK,2021-22
Andy Lonergan,0,0,0,571,41,0,0.0,2021-09-18T16:30:00Z,0,2,0,5,0,4472,0.0,3.0,0,767,1091,324,40,False,5,GK,2021-22
Viljami Sinisalo,0,0,0,596,41,0,0.0,2021-09-18T16:30:00Z,0,8,0,5,0,2520,0.0,3.0,0,1603,1869,266,40,True,5,GK,2021-22
JoÃ£o VirgÃ­nia,0,0,0,181,41,0,0.0,2021-09-18T16:30:00Z,0,2,0,5,0,122790,0.0,3.0,0,-13021,0,13021,40,False,5,GK,2021-22
Asmir BegoviÄ,0,9,0,481,41,3,10.4,2021-09-18T16:30:00Z,90,2,0,5,1,277894,0.0,3.0,1,11391,21842,10451,40,False,5,GK,2021-22
Jed Steer,0,0,0,28,41,0,0.0,2021-09-18T16:30:00Z,0,8,0,5,0,316105,0.0,3.0,0,109560,126650,17090,40,True,5,GK,2021-22
Emiliano MartÃ­nez,2,28,1,30,41,0,13.8,2021-09-18T16:30:00Z,90,8,0,5,1,1181646,0.0,3.0,8,-228382,3060,231442,55,True,5,GK,2021-22
Mathew Ryan,0,0,0,65,42,0,0.0,2021-09-19T13:00:00Z,0,9,0,5,0,808,1.0,2.0,0,-71,0,71,45,True,5,GK,2021-22
David de Gea,2,29,0,270,49,1,43.2,2021-09-19T13:00:00Z,90,19,1,5,3,439922,2.0,1.0,10,-22769,36837,59606,50,False,5,GK,2021-22
Tom Heaton,0,0,0,509,49,0,0.0,2021-09-19T13:00:00Z,0,19,0,5,0,45640,2.0,1.0,0,-1413,2879,4292,40,False,5,GK,2021-22
Danny Ward,0,0,0,204,42,0,0.0,2021-09-19T13:00:00Z,0,4,0,5,0,414387,1.0,2.0,0,22267,37194,14927,40,False,5,GK,2021-22
Kasper Schmeichel,0,13,0,200,42,2,22.6,2021-09-19T13:00:00Z,90,4,0,5,3,1611155,1.0,2.0,2,55165,148148,92983,50,False,5,GK,2021-22
Robert SÃ¡nchez,0,8,0,69,42,1,11.0,2021-09-19T13:00:00Z,90,9,0,5,2,2081580,1.0,2.0,1,71818,164827,93009,45,True,5,GK,2021-22
Eldin Jakupovic,0,0,0,573,42,0,0.0,2021-09-19T13:00:00Z,0,4,0,5,0,5506,1.0,2.0,0,929,1311,382,40,False,5,GK,2021-22
Dean Henderson,0,0,0,280,49,0,0.0,2021-09-19T13:00:00Z,0,19,0,5,0,44393,2.0,1.0,0,-6986,80,7066,49,False,5,GK,2021-22
Darren Randolph,0,0,0,407,49,0,0.0,2021-09-19T13:00:00Z,0,13,0,5,0,12782,2.0,1.0,0,-598,207,805,45,True,5,GK,2021-22
Lukasz Fabianski,0,24,0,408,49,2,58.6,2021-09-19T13:00:00Z,90,13,0,5,8,153344,2.0,1.0,3,-8364,5922,14286,50,True,5,GK,2021-22
Jason Steele,0,0,0,54,42,0,0.0,2021-09-19T13:00:00Z,0,9,0,5,0,296595,1.0,2.0,0,16086,30481,14395,40,True,5,GK,2021-22
Kjell Scherpen,0,0,0,476,42,0,0.0,2021-09-19T13:00:00Z,0,9,0,5,0,2092,1.0,2.0,0,100,428,328,45,True,5,GK,2021-22
Alphonse Areola,0,0,0,489,49,0,0.0,2021-09-19T13:00:00Z,0,13,0,5,0,69895,2.0,1.0,0,-6253,1790,8043,49,True,5,GK,2021-22
Kepa Arrizabalaga,0,25,1,129,48,0,17.2,2021-09-19T15:30:00Z,90,17,0,5,2,20215,3.0,0.0,6,-1381,416,1797,49,False,5,GK,2021-22
Edouard Mendy,0,0,0,143,48,0,0.0,2021-09-19T15:30:00Z,0,17,0,5,0,1052166,3.0,0.0,0,66215,112545,46330,60,False,5,GK,2021-22
Joe Hart,0,0,0,352,48,0,0.0,2021-09-19T15:30:00Z,0,6,0,5,0,1908,3.0,0.0,0,-109,0,109,45,True,5,GK,2021-22
Pierluigi Gollini,0,0,0,486,48,0,0.0,2021-09-19T15:30:00Z,0,6,0,5,0,19202,3.0,0.0,0,-486,1202,1688,44,True,5,GK,2021-22
Hugo Lloris,0,19,0,353,48,3,52.0,2021-09-19T15:30:00Z,90,6,0,5,6,877029,3.0,0.0,3,-107263,36324,143587,56,True,5,GK,2021-22
Marcus Bettinelli,0,0,0,606,48,0,0.0,2021-09-19T15:30:00Z,0,17,0,5,0,0,3.0,0.0,0,0,0,0,40,False,5,GK,2021-22
Tom Heaton,0,0,0,509,58,0,0.0,2021-09-25T11:30:00Z,0,2,0,6,0,44184,1.0,0.0,0,-1921,1073,2994,40,True,6,GK,2021-22
Dean Henderson,0,0,0,280,58,0,0.0,2021-09-25T11:30:00Z,0,2,0,6,0,40785,1.0,0.0,0,-4039,159,4198,49,True,6,GK,2021-22
Marcus Bettinelli,0,0,0,606,53,0,0.0,2021-09-25T11:30:00Z,0,12,0,6,0,638,1.0,0.0,0,414,529,115,40,True,6,GK,2021-22
Emiliano MartÃ­nez,2,30,1,30,58,0,37.4,2021-09-25T11:30:00Z,90,13,0,6,4,1157573,1.0,0.0,9,-40095,20963,61058,55,False,6,GK,2021-22
Edouard Mendy,0,13,0,143,53,1,21.0,2021-09-25T11:30:00Z,90,12,0,6,2,948833,1.0,0.0,2,-108344,32708,141052,60,True,6,GK,2021-22
Zack Steffen,0,0,0,260,53,0,0.0,2021-09-25T11:30:00Z,0,6,0,6,0,13780,1.0,0.0,0,-775,145,920,45,False,6,GK,2021-22
Jed Steer,0,0,0,28,58,0,0.0,2021-09-25T11:30:00Z,0,13,0,6,0,308990,1.0,0.0,0,-1057,14372,15429,40,False,6,GK,2021-22
Kepa Arrizabalaga,0,0,0,129,53,0,0.0,2021-09-25T11:30:00Z,0,12,0,6,0,25287,1.0,0.0,0,3464,5963,2499,49,True,6,GK,2021-22
Ederson Santana de Moraes,0,20,1,257,53,0,5.0,2021-09-25T11:30:00Z,90,6,0,6,0,805000,1.0,0.0,6,-3445,37690,41135,60,False,6,GK,2021-22
Scott Carson,0,0,0,593,53,0,0.0,2021-09-25T11:30:00Z,0,6,0,6,0,33874,1.0,0.0,0,-1037,1566,2603,40,False,6,GK,2021-22
Viljami Sinisalo,0,0,0,596,58,0,0.0,2021-09-25T11:30:00Z,0,13,0,6,0,4183,1.0,0.0,0,954,1281,327,40,False,6,GK,2021-22
David de Gea,0,10,0,270,58,1,12.2,2021-09-25T11:30:00Z,90,2,0,6,2,537192,1.0,0.0,2,66743,92246,25503,50,True,6,GK,2021-22
Karl Darlow,0,10,0,294,60,1,17.6,2021-09-25T14:00:00Z,90,18,0,6,3,36093,1.0,1.0,2,5605,7797,2192,45,False,6,GK,2021-22
Danny Ward,0,0,0,204,57,0,0.0,2021-09-25T14:00:00Z,0,5,0,6,0,416732,2.0,2.0,0,-793,12976,13769,40,True,6,GK,2021-22
Andy Lonergan,0,0,0,571,55,0,0.0,2021-09-25T14:00:00Z,0,15,0,6,0,5025,0.0,2.0,0,252,736,484,40,True,6,GK,2021-22
Mark Gillespie,0,0,0,514,60,0,0.0,2021-09-25T14:00:00Z,0,18,0,6,0,29626,1.0,1.0,0,-837,792,1629,40,False,6,GK,2021-22
Kasper Schmeichel,0,14,0,200,57,2,16.8,2021-09-25T14:00:00Z,90,5,0,6,2,1652153,2.0,2.0,1,24149,92714,68565,51,True,6,GK,2021-22
Tim Krul,0,12,0,314,55,2,19.2,2021-09-25T14:00:00Z,90,8,0,6,2,109970,0.0,2.0,1,-2231,5624,7855,45,False,6,GK,2021-22
Wayne Hennessey,0,0,0,480,57,0,0.0,2021-09-25T14:00:00Z,0,9,0,6,0,17032,2.0,2.0,0,-1358,167,1525,45,False,6,GK,2021-22
Will Norris,0,0,0,114,57,0,0.0,2021-09-25T14:00:00Z,0,9,0,6,0,9935,2.0,2.0,0,-429,172,601,44,False,6,GK,2021-22
Kristoffer Klaesson,0,0,0,490,56,0,0.0,2021-09-25T14:00:00Z,0,19,0,6,0,11738,2.0,1.0,0,-300,597,897,45,True,6,GK,2021-22
Nick Pope,0,14,0,112,57,2,15.6,2021-09-25T14:00:00Z,90,9,0,6,2,237926,2.0,2.0,1,-13916,2630,16546,54,False,6,GK,2021-22
Francisco Casilla CortÃ©s,0,0,0,183,56,0,0.0,2021-09-25T14:00:00Z,0,19,0,6,0,498,2.0,1.0,0,-19,0,19,45,True,6,GK,2021-22
Illan Meslier,0,18,0,199,56,2,37.8,2021-09-25T14:00:00Z,90,19,0,6,5,240567,2.0,1.0,1,-6345,10509,16854,50,True,6,GK,2021-22
Bailey Peacock-Farrell,0,0,0,117,57,0,0.0,2021-09-25T14:00:00Z,0,9,0,6,0,505,2.0,2.0,0,-26,0,26,45,False,6,GK,2021-22
Alphonse Areola,0,0,0,489,56,0,0.0,2021-09-25T14:00:00Z,0,10,0,6,0,67875,2.0,1.0,0,-3830,2384,6214,48,False,6,GK,2021-22
Jordan Pickford,0,23,1,170,55,0,11.2,2021-09-25T14:00:00Z,90,15,0,6,2,443057,0.0,2.0,6,-134885,10950,145835,50,True,6,GK,2021-22
Ben Foster,0,17,0,376,60,1,35.6,2021-09-25T14:00:00Z,90,14,0,6,5,1687608,1.0,1.0,3,69495,91656,22161,40,True,6,GK,2021-22
JoÃ£o VirgÃ­nia,0,0,0,181,55,0,0.0,2021-09-25T14:00:00Z,0,15,0,6,0,115157,0.0,2.0,0,-7855,0,7855,40,True,6,GK,2021-22
Daniel Bachmann,0,0,0,389,60,0,0.0,2021-09-25T14:00:00Z,0,14,0,6,0,169724,1.0,1.0,0,-25393,1914,27307,45,True,6,GK,2021-22
Angus Gunn,0,0,0,448,55,0,0.0,2021-09-25T14:00:00Z,0,8,0,6,0,141930,0.0,2.0,0,-2451,3091,5542,40,False,6,GK,2021-22
Michael McGovern,0,0,0,313,55,0,0.0,2021-09-25T14:00:00Z,0,8,0,6,0,61180,0.0,2.0,0,-669,2092,2761,40,False,6,GK,2021-22
Freddie Woodman,0,0,0,513,60,0,0.0,2021-09-25T14:00:00Z,0,18,0,6,0,45289,1.0,1.0,0,-11079,183,11262,45,False,6,GK,2021-22
Eldin Jakupovic,0,0,0,573,57,0,0.0,2021-09-25T14:00:00Z,0,5,0,6,0,5768,2.0,2.0,0,75,412,337,40,True,6,GK,2021-22
Asmir BegoviÄ,0,0,0,481,55,0,0.0,2021-09-25T14:00:00Z,0,15,0,6,0,305777,0.0,2.0,0,21909,32952,11043,40,True,6,GK,2021-22
Martin Dubravka,0,0,0,295,60,0,0.0,2021-09-25T14:00:00Z,0,18,0,6,0,8204,1.0,1.0,0,-405,181,586,44,False,6,GK,2021-22
Lukasz Fabianski,0,18,0,408,56,1,26.4,2021-09-25T14:00:00Z,90,10,0,6,4,171616,2.0,1.0,3,12818,23203,10385,50,False,6,GK,2021-22
Darren Randolph,0,0,0,407,56,0,0.0,2021-09-25T14:00:00Z,0,10,0,6,0,12659,2.0,1.0,0,-479,277,756,44,False,6,GK,2021-22
Robert Elliot,0,0,0,574,60,0,0.0,2021-09-25T14:00:00Z,0,14,0,6,0,64383,1.0,1.0,0,257,4739,4482,40,True,6,GK,2021-22
AdriÃ¡n San Miguel del Castillo,0,0,0,223,52,0,0.0,2021-09-25T16:30:00Z,0,3,0,6,0,19351,3.0,3.0,0,-996,399,1395,44,False,6,GK,2021-22
Patrik Gunnarsson,0,0,0,94,52,0,0.0,2021-09-25T16:30:00Z,0,11,0,6,0,78644,3.0,3.0,0,-7222,327,7549,40,True,6,GK,2021-22
Caoimhin Kelleher,0,0,0,242,52,0,0.0,2021-09-25T16:30:00Z,0,3,0,6,0,8575,3.0,3.0,0,-432,178,610,44,False,6,GK,2021-22
David Raya Martin,0,16,0,80,52,3,28.2,2021-09-25T16:30:00Z,90,11,0,6,3,812107,3.0,3.0,2,5390,48941,43551,46,True,6,GK,2021-22
Ãlvaro FernÃ¡ndez,0,0,0,556,52,0,0.0,2021-09-25T16:30:00Z,0,11,0,6,0,5509,3.0,3.0,0,-131,631,762,45,True,6,GK,2021-22
Alisson Ramses Becker,0,9,0,231,52,3,5.0,2021-09-25T16:30:00Z,90,3,0,6,0,767927,3.0,3.0,1,118954,140773,21819,60,False,6,GK,2021-22
Ellery Balcombe,0,0,0,92,52,0,0.0,2021-09-25T16:30:00Z,0,11,0,6,0,883,3.0,3.0,0,-56,0,56,40,True,6,GK,2021-22
