name,assists,bonus,bps,creativity,element,fixture,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,round,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,position,season
Tyreece_John-Jules_585,0,0,0,0.0,585,238,0,0.0,0.0,2020-01-21T20:15:00Z,0,6,24,394,2.0,2.0,0.0,0,30,91,61,45,False,0,24,FWD,2019-20
Gabriel Teodoro_Martinelli Silva_504,0,2,33,3.3,504,238,1,7.5,44.2,2020-01-21T20:15:00Z,90,6,24,146310,2.0,2.0,27.0,8,23176,27363,4187,45,False,0,24,FWD,2019-20
Michy_Batshuayi_461,0,0,-1,1.1,461,238,0,0.8,1.0,2020-01-21T20:15:00Z,11,1,24,34438,2.0,2.0,6.0,1,-237,212,449,66,True,0,24,FWD,2019-20
Tammy_Abraham_460,1,0,14,11.9,460,238,0,6.2,10.2,2020-01-21T20:15:00Z,90,1,24,2329885,2.0,2.0,40.0,5,-206692,79299,285991,78,True,0,24,FWD,2019-20
Pierre-Emerick_Aubameyang_11,0,0,0,0.0,11,238,0,0.0,0.0,2020-01-21T20:15:00Z,0,6,24,935720,2.0,2.0,0.0,0,-58010,1888,59898,107,False,0,24,FWD,2019-20
Marko_Arnautovic_385,0,0,0,0.0,385,234,0,0.0,0.0,2020-01-22T19:30:00Z,0,9,24,5261,1.0,4.0,0.0,0,6,40,34,70,False,0,24,FWD,2019-20
SÃ©bastien_Haller_457,1,0,11,22.3,457,234,0,4.3,8.6,2020-01-22T19:30:00Z,90,9,24,265068,1.0,4.0,12.0,5,53847,61865,8018,70,False,0,24,FWD,2019-20
Vincent_Janssen_339,0,0,0,0.0,339,240,0,0.0,0.0,2020-01-22T19:30:00Z,0,14,24,5281,1.0,2.0,0.0,0,-6,30,36,45,True,0,24,FWD,2019-20
Troy_Parrott_509,0,0,0,0.0,509,240,0,0.0,0.0,2020-01-22T19:30:00Z,0,14,24,59451,1.0,2.0,0.0,0,1201,2637,1436,43,True,0,24,FWD,2019-20
Teemu_Pukki_278,0,2,31,31.9,278,240,1,9.8,36.8,2020-01-22T19:30:00Z,90,17,24,947522,1.0,2.0,29.0,8,5095,24827,19732,65,False,0,24,FWD,2019-20
Jamie_Vardy_166,0,0,7,5.3,166,234,0,3.3,6.6,2020-01-22T19:30:00Z,42,19,24,3475241,1.0,4.0,21.0,1,-230935,59925,290860,100,True,0,24,FWD,2019-20
Javier_HernÃ¡ndez BalcÃ¡zar_386,0,0,0,0.0,386,234,0,0.0,0.0,2020-01-22T19:30:00Z,0,9,24,26051,1.0,4.0,0.0,0,-59,26,85,60,False,0,24,FWD,2019-20
Harry_Kane_338,0,0,0,0.0,338,240,0,0.0,0.0,2020-01-22T19:30:00Z,0,14,24,680812,1.0,2.0,0.0,0,-24505,179,24684,108,True,0,24,FWD,2019-20
Dennis_Srbeny_279,0,0,0,0.0,279,240,0,0.0,0.0,2020-01-22T19:30:00Z,0,17,24,2882,1.0,2.0,0.0,0,-60,5,65,52,False,0,24,FWD,2019-20
Josip_Drmic_434,0,0,5,0.1,434,240,0,0.2,2.0,2020-01-22T19:30:00Z,4,17,24,4189,1.0,2.0,0.0,1,19,58,39,53,False,0,24,FWD,2019-20
Kelechi_Iheanacho_167,2,0,21,11.3,167,234,0,6.3,17.2,2020-01-22T19:30:00Z,47,19,24,25385,1.0,4.0,34.0,7,-1130,768,1898,57,True,0,24,FWD,2019-20
Alexandre Nascimento_Costa Silva_387,0,0,0,0.0,387,234,0,0.0,0.0,2020-01-22T19:30:00Z,0,9,24,65026,1.0,4.0,0.0,0,98,1618,1520,43,False,0,24,FWD,2019-20
Albian_Ajeti_514,0,0,0,0.0,514,234,0,0.0,0.0,2020-01-22T19:30:00Z,0,9,24,2862,1.0,4.0,0.0,0,175,248,73,57,False,0,24,FWD,2019-20
Adam_Idah_538,0,0,0,0.0,538,240,0,0.0,0.0,2020-01-22T19:30:00Z,0,17,24,9429,1.0,2.0,0.0,0,-532,301,833,44,False,0,24,FWD,2019-20
Chris_Wood_91,1,3,38,13.2,91,235,1,8.8,53.4,2020-01-22T20:15:00Z,90,12,24,63684,2.0,0.0,21.0,12,1983,5485,3502,62,False,0,24,FWD,2019-20
Ashley_Barnes_90,0,0,0,0.0,90,235,0,0.0,0.0,2020-01-22T20:15:00Z,0,12,24,176510,2.0,0.0,0.0,0,-5132,27,5159,62,False,0,24,FWD,2019-20
Romelu_Lukaku_232,0,0,0,0.0,232,235,0,0.0,0.0,2020-01-22T20:15:00Z,0,5,24,23181,2.0,0.0,0.0,0,-40,68,108,85,True,0,24,FWD,2019-20
Mason_Greenwood_234,0,0,3,13.4,234,235,0,2.1,4.4,2020-01-22T20:15:00Z,45,5,24,986909,2.0,0.0,3.0,1,69287,105788,36501,44,True,0,24,FWD,2019-20
Marcus_Rashford_233,0,0,0,0.0,233,235,0,0.0,0.0,2020-01-22T20:15:00Z,0,5,24,1069223,2.0,0.0,0.0,0,-649550,8505,658055,90,True,0,24,FWD,2019-20
Jay_Rodriguez_451,0,0,24,3.3,451,235,1,5.9,38.6,2020-01-22T20:15:00Z,90,12,24,14874,2.0,0.0,17.0,6,142,378,236,57,False,0,24,FWD,2019-20
Matej_Vydra_92,0,0,0,0.0,92,235,0,0.0,0.0,2020-01-22T20:15:00Z,0,12,24,4010,2.0,0.0,0.0,0,-19,64,83,53,False,0,24,FWD,2019-20
Bernard_Ashley-Seal_559,0,0,0,0.0,559,237,0,0.0,0.0,2020-01-23T20:00:00Z,0,10,24,3962,2.0,1.0,0.0,0,-34,195,229,45,True,0,24,FWD,2019-20
RaÃºl_JimÃ©nez_409,0,2,38,36.3,409,237,1,13.5,44.2,2020-01-23T20:00:00Z,90,10,24,1279627,2.0,1.0,54.0,8,60882,161571,100689,75,True,0,24,FWD,2019-20
Divock_Origi_188,0,0,2,1.1,188,237,0,0.1,0.0,2020-01-23T20:00:00Z,5,20,24,188928,2.0,1.0,0.0,1,728,5072,4344,52,False,0,24,FWD,2019-20
Diogo_Jota_410,0,0,-1,0.3,410,237,0,1.8,0.0,2020-01-23T20:00:00Z,13,10,24,190995,2.0,1.0,19.0,1,-5881,70,5951,61,True,0,24,FWD,2019-20
Rhian_Brewster_464,0,0,0,0.0,464,237,0,0.0,0.0,2020-01-23T20:00:00Z,0,20,24,33927,2.0,1.0,0.0,0,-1045,1686,2731,42,False,0,24,FWD,2019-20
Roberto_Firmino_187,0,1,34,27.1,187,237,1,15.2,51.4,2020-01-23T20:00:00Z,90,20,24,1199018,2.0,1.0,73.0,7,361083,390466,29383,95,False,0,24,FWD,2019-20
Patrick_Cutrone_487,0,0,0,0.0,487,237,0,0.0,0.0,2020-01-23T20:00:00Z,0,10,24,35826,2.0,1.0,0.0,0,-518,15,533,55,True,0,24,FWD,2019-20
Albian_Ajeti_514,0,0,0,0.0,514,180,0,0.0,0.0,2020-01-29T19:45:00Z,0,10,24,2862,2.0,0.0,0.0,0,175,248,73,57,True,0,24,FWD,2019-20
Alexandre Nascimento_Costa Silva_387,0,0,0,0.0,387,180,0,0.0,0.0,2020-01-29T19:45:00Z,0,10,24,65026,2.0,0.0,0.0,0,98,1618,1520,43,True,0,24,FWD,2019-20
Marko_Arnautovic_385,0,0,0,0.0,385,180,0,0.0,0.0,2020-01-29T19:45:00Z,0,10,24,5261,2.0,0.0,0.0,0,6,40,34,70,True,0,24,FWD,2019-20
Roberto_Firmino_187,0,0,5,19.3,187,180,0,6.6,15.2,2020-01-29T19:45:00Z,90,19,24,1199018,2.0,0.0,31.0,2,361083,390466,29383,95,False,0,24,FWD,2019-20
Rhian_Brewster_464,0,0,0,0.0,464,180,0,0.0,0.0,2020-01-29T19:45:00Z,0,19,24,33927,2.0,0.0,0.0,0,-1045,1686,2731,42,False,0,24,FWD,2019-20
Divock_Origi_188,1,0,13,1.8,188,180,0,2.7,4.4,2020-01-29T19:45:00Z,68,19,24,188928,2.0,0.0,21.0,5,728,5072,4344,52,False,0,24,FWD,2019-20
SÃ©bastien_Haller_457,0,0,8,13.9,457,180,0,3.1,14.6,2020-01-29T19:45:00Z,90,10,24,265068,2.0,0.0,2.0,2,53847,61865,8018,70,True,0,24,FWD,2019-20
Javier_HernÃ¡ndez BalcÃ¡zar_386,0,0,0,0.0,386,180,0,0.0,0.0,2020-01-29T19:45:00Z,0,10,24,26051,2.0,0.0,0.0,0,-59,26,85,60,True,0,24,FWD,2019-20
Jamie_Vardy_166,0,0,6,16.7,166,244,0,3.6,2.2,2020-02-01T12:30:00Z,79,6,25,3004159,2.0,2.0,17.0,2,-498712,58985,557697,99,True,0,25,FWD,2019-20
Kelechi_Iheanacho_167,0,0,1,0.4,167,244,0,0.3,2.6,2020-02-01T12:30:00Z,10,6,25,31083,2.0,2.0,0.0,1,5064,8074,3010,57,True,0,25,FWD,2019-20
Tammy_Abraham_460,0,0,2,10.9,460,244,0,2.1,6.4,2020-02-01T12:30:00Z,82,9,25,1718098,2.0,2.0,4.0,2,-628432,18692,647124,77,False,0,25,FWD,2019-20
Olivier_Giroud_110,0,0,0,0.0,110,244,0,0.0,0.0,2020-02-01T12:30:00Z,0,9,25,74182,2.0,2.0,0.0,0,-304,456,760,66,False,0,25,FWD,2019-20
Michy_Batshuayi_461,0,0,0,0.0,461,244,0,0.0,0.0,2020-02-01T12:30:00Z,0,9,25,37289,2.0,2.0,0.0,0,2217,3150,933,66,False,0,25,FWD,2019-20
JÃ¼rgen_Locadia_45,0,0,0,0.0,45,250,0,0.0,0.0,2020-02-01T15:00:00Z,0,19,25,5506,3.0,3.0,0.0,0,-26,24,50,52,False,0,25,FWD,2019-20
Shane_Long_315,0,0,1,31.9,315,245,0,6.1,2.2,2020-02-01T15:00:00Z,69,10,25,139264,0.0,4.0,27.0,2,-5025,3058,8083,46,False,0,25,FWD,2019-20
JoÃ£o Pedro_Junqueira de Jesus_592,0,0,0,0.0,592,249,0,0.0,0.0,2020-02-01T15:00:00Z,0,8,25,599,3.0,2.0,0.0,0,-119,110,229,50,True,0,25,FWD,2019-20
Josip_Drmic_434,0,0,0,0.0,434,247,0,0.0,0.0,2020-02-01T15:00:00Z,0,13,25,4258,0.0,0.0,0.0,0,36,102,66,53,False,0,25,FWD,2019-20
Joshua_King_68,0,0,0,0.0,68,241,0,0.0,0.0,2020-02-01T15:00:00Z,0,2,25,245842,1.0,2.0,0.0,0,-4359,256,4615,61,True,0,25,FWD,2019-20
Sam_Surridge_71,0,0,0,0.0,71,241,0,0.0,0.0,2020-02-01T15:00:00Z,0,2,25,39536,1.0,2.0,0.0,0,645,2837,2192,43,True,0,25,FWD,2019-20
Leon_Clarke_547,0,0,0,0.0,547,243,0,0.0,0.0,2020-02-01T15:00:00Z,0,7,25,5924,1.0,0.0,0.0,0,-54,226,280,44,False,0,25,FWD,2019-20
Alexandre Nascimento_Costa Silva_387,0,0,0,0.0,387,250,0,0.0,0.0,2020-02-01T15:00:00Z,0,4,25,63873,3.0,3.0,0.0,0,-725,1420,2145,43,True,0,25,FWD,2019-20
Jose Luis_Mato SanmartÃ­n_261,0,0,0,0.0,261,247,0,0.0,0.0,2020-02-01T15:00:00Z,0,14,25,1897,0.0,0.0,0.0,0,-19,6,25,50,True,0,25,FWD,2019-20
Javier_HernÃ¡ndez BalcÃ¡zar_386,0,0,0,0.0,386,250,0,0.0,0.0,2020-02-01T15:00:00Z,0,4,25,25934,3.0,3.0,0.0,0,-121,21,142,60,True,0,25,FWD,2019-20
James_Daly_581,0,0,0,0.0,581,243,0,0.0,0.0,2020-02-01T15:00:00Z,0,15,25,996,1.0,0.0,0.0,0,7,137,130,45,True,0,25,FWD,2019-20
Jordan_Ayew_468,0,0,10,23.0,468,243,0,3.7,8.4,2020-02-01T15:00:00Z,90,15,25,586233,1.0,0.0,6.0,2,-5957,47640,53597,50,True,0,25,FWD,2019-20
Jonathan_Kodjia_26,0,0,0,0.0,26,241,0,0.0,0.0,2020-02-01T15:00:00Z,0,3,25,6035,1.0,2.0,0.0,0,-167,9,176,54,False,0,25,FWD,2019-20
Sam_Gallagher_316,0,0,0,0.0,316,245,0,0.0,0.0,2020-02-01T15:00:00Z,0,10,25,2282,0.0,4.0,0.0,0,-27,23,50,45,False,0,25,FWD,2019-20
Joelinton CÃ¡ssio_ApolinÃ¡rio de Lira_466,0,0,3,2.8,466,247,0,3.8,4.6,2020-02-01T15:00:00Z,90,14,25,67088,0.0,0.0,31.0,2,3813,6449,2636,55,True,0,25,FWD,2019-20
Lys_Mousset_70,0,0,8,13.3,70,243,0,4.9,6.8,2020-02-01T15:00:00Z,26,7,25,192007,1.0,0.0,29.0,1,-13300,12869,26169,46,False,0,25,FWD,2019-20
Oumar_Niasse_570,0,0,0,0.0,570,249,0,0.0,0.0,2020-02-01T15:00:00Z,0,18,25,2365,3.0,2.0,0.0,0,74,277,203,45,False,0,25,FWD,2019-20
Oliver_McBurnie_501,0,0,5,13.0,501,243,0,4.5,7.6,2020-02-01T15:00:00Z,90,7,25,16684,1.0,0.0,24.0,2,2286,4100,1814,57,False,0,25,FWD,2019-20
Adam_Idah_538,0,0,0,0.0,538,247,0,0.0,0.0,2020-02-01T15:00:00Z,0,13,25,9116,0.0,0.0,0.0,0,-427,303,730,44,False,0,25,FWD,2019-20
Neal_Maupay_502,0,0,0,0.0,502,250,0,0.0,0.0,2020-02-01T15:00:00Z,0,19,25,188642,3.0,3.0,0.0,0,-7808,22901,30709,59,False,0,25,FWD,2019-20
Richairo_Zivkovic_622,0,0,0,0.0,622,243,0,0.0,0.0,2020-02-01T15:00:00Z,0,7,25,622,1.0,0.0,0.0,0,584,649,65,50,False,0,25,FWD,2019-20
Rhian_Brewster_464,0,0,0,0.0,464,245,0,0.0,0.0,2020-02-01T15:00:00Z,0,16,25,33911,0.0,4.0,0.0,0,-288,2251,2539,42,True,0,25,FWD,2019-20
Roberto_Firmino_187,3,0,30,43.8,187,245,0,16.5,55.0,2020-02-01T15:00:00Z,90,16,25,1301942,0.0,4.0,66.0,11,121213,196412,75199,96,True,0,25,FWD,2019-20
Marko_Arnautovic_385,0,0,0,0.0,385,250,0,0.0,0.0,2020-02-01T15:00:00Z,0,4,25,5254,3.0,3.0,0.0,0,-17,48,65,70,True,0,25,FWD,2019-20
Albian_Ajeti_514,0,0,0,0.0,514,250,0,0.0,0.0,2020-02-01T15:00:00Z,0,4,25,2706,3.0,3.0,0.0,0,-79,88,167,57,True,0,25,FWD,2019-20
Moise_Kean_496,1,0,10,10.1,496,249,0,3.1,17.2,2020-02-01T15:00:00Z,25,18,25,108210,3.0,2.0,4.0,4,3670,5075,1405,64,False,0,25,FWD,2019-20
Michael_Obafemi_314,0,0,3,0.6,314,245,0,0.5,0.2,2020-02-01T15:00:00Z,20,10,25,13585,0.0,4.0,4.0,1,-65,409,474,49,False,0,25,FWD,2019-20
Mbwana_Samatta_613,0,2,28,23.3,613,241,1,13.7,41.2,2020-02-01T15:00:00Z,90,3,25,5003,1.0,2.0,72.0,8,4706,4981,275,60,False,0,25,FWD,2019-20
Andy_Carroll_520,0,0,0,0.0,520,247,0,0.0,0.0,2020-02-01T15:00:00Z,0,14,25,7124,0.0,0.0,0.0,0,-700,43,743,54,True,0,25,FWD,2019-20
Danny_Ings_313,0,0,6,31.4,313,245,0,15.1,18.6,2020-02-01T15:00:00Z,69,10,25,2080750,0.0,4.0,101.0,2,-88362,140661,229023,70,False,0,25,FWD,2019-20
Daniel_N'Lundulu_535,0,0,0,0.0,535,245,0,0.0,0.0,2020-02-01T15:00:00Z,0,10,25,6709,0.0,4.0,0.0,0,-49,93,142,45,False,0,25,FWD,2019-20
Connor_Wickham_130,0,0,0,0.0,130,243,0,0.0,0.0,2020-02-01T15:00:00Z,0,15,25,155838,1.0,0.0,0.0,0,-2832,1203,4035,44,True,0,25,FWD,2019-20
Wesley_Moraes_428,0,0,0,0.0,428,241,0,0.0,0.0,2020-02-01T15:00:00Z,0,3,25,66988,1.0,2.0,0.0,0,-3482,94,3576,55,False,0,25,FWD,2019-20
Danny_Welbeck_512,0,0,4,0.4,512,249,0,0.3,2.4,2020-02-01T15:00:00Z,33,8,25,8309,3.0,2.0,0.0,1,55,145,90,58,True,0,25,FWD,2019-20
Dominic_Calvert-Lewin_147,0,0,0,5.6,147,249,0,3.5,2.4,2020-02-01T15:00:00Z,72,18,25,839363,3.0,2.0,27.0,2,133652,190684,57032,61,False,0,25,FWD,2019-20
Divock_Origi_188,0,0,0,0.0,188,245,0,0.0,0.0,2020-02-01T15:00:00Z,0,16,25,195411,0.0,4.0,0.0,0,5510,11599,6089,52,True,0,25,FWD,2019-20
Dennis_Srbeny_279,0,0,0,0.0,279,247,0,0.0,0.0,2020-02-01T15:00:00Z,0,13,25,2808,0.0,0.0,0.0,0,-74,17,91,52,False,0,25,FWD,2019-20
Dominic_Solanke_69,0,0,0,0.0,69,241,0,0.0,0.0,2020-02-01T15:00:00Z,0,2,25,25870,1.0,2.0,0.0,0,1382,2178,796,52,True,0,25,FWD,2019-20
Christian_Benteke_129,0,0,7,22.5,129,243,0,5.4,6.0,2020-02-01T15:00:00Z,76,15,25,36275,1.0,0.0,25.0,2,-258,169,427,57,True,0,25,FWD,2019-20
Anthony_Gordon_561,0,0,0,0.0,561,249,0,0.0,0.0,2020-02-01T15:00:00Z,0,18,25,2677,3.0,2.0,0.0,0,-6,181,187,45,False,0,25,FWD,2019-20
Yoshinori_Muto_260,0,0,0,0.0,260,247,0,0.0,0.0,2020-02-01T15:00:00Z,0,14,25,5888,0.0,0.0,0.0,0,-139,21,160,51,True,0,25,FWD,2019-20
Aaron_Connolly_534,0,0,0,0.0,534,250,0,0.0,0.0,2020-02-01T15:00:00Z,0,19,25,90839,3.0,3.0,0.0,0,-2387,7248,9635,43,False,0,25,FWD,2019-20
Che_Adams_437,0,0,2,1.8,437,245,0,1.1,1.2,2020-02-01T15:00:00Z,20,10,25,23500,0.0,4.0,8.0,1,-185,440,625,53,False,0,25,FWD,2019-20
Charlie_Austin_312,0,0,0,0.0,312,245,0,0.0,0.0,2020-02-01T15:00:00Z,0,10,25,3456,0.0,4.0,0.0,0,-6,26,32,60,False,0,25,FWD,2019-20
Cenk_Tosun_146,0,0,0,0.0,146,243,0,0.0,0.0,2020-02-01T15:00:00Z,0,15,25,17266,1.0,0.0,0.0,0,-6340,2748,9088,57,True,0,25,FWD,2019-20
Billy_Sharp_298,0,0,6,1.1,298,243,0,1.9,0.2,2020-02-01T15:00:00Z,63,7,25,21602,1.0,0.0,18.0,2,19,380,361,56,False,0,25,FWD,2019-20
Callum_Wilson_67,0,0,1,11.5,67,241,0,5.3,0.0,2020-02-01T15:00:00Z,90,2,25,379495,1.0,2.0,44.0,1,41584,50403,8819,74,True,1,25,FWD,2019-20
David_McGoldrick_303,0,0,0,0.0,303,243,0,0.0,0.0,2020-02-01T15:00:00Z,0,7,25,13092,1.0,0.0,0.0,0,-1353,67,1420,54,False,0,25,FWD,2019-20
Glenn_Murray_44,0,0,25,7.8,44,250,1,9.8,36.2,2020-02-01T15:00:00Z,90,19,25,52254,3.0,3.0,54.0,6,-327,670,997,54,False,0,25,FWD,2019-20
Gerard_Deulofeu_363,1,0,10,22.4,363,249,0,8.3,23.0,2020-02-01T15:00:00Z,81,8,25,225598,3.0,2.0,38.0,5,11361,27474,16113,61,True,0,25,FWD,2019-20
Dwight_Gayle_554,0,0,0,0.0,554,247,0,0.0,0.0,2020-02-01T15:00:00Z,0,14,25,2812,0.0,0.0,0.0,0,-173,31,204,50,True,0,25,FWD,2019-20
Florin_Andone_46,0,0,0,0.0,46,250,0,0.0,0.0,2020-02-01T15:00:00Z,0,19,25,26397,3.0,3.0,0.0,0,-228,47,275,47,False,0,25,FWD,2019-20
SÃ©bastien_Haller_457,0,0,10,22.3,457,250,0,4.2,11.8,2020-02-01T15:00:00Z,90,4,25,227156,3.0,3.0,8.0,2,-11499,12769,24268,70,True,0,25,FWD,2019-20
Isaac_Success Ajayi_365,0,0,-3,0.3,365,249,0,0.0,0.0,2020-02-01T15:00:00Z,15,8,25,25583,3.0,2.0,0.0,0,-226,243,469,48,True,1,25,FWD,2019-20
Teemu_Pukki_278,0,0,2,2.6,278,247,0,8.1,4.0,2020-02-01T15:00:00Z,90,13,25,1027988,0.0,0.0,74.0,2,72805,93602,20797,65,False,0,25,FWD,2019-20
Troy_Deeney_362,1,0,18,15.0,362,249,0,3.8,23.0,2020-02-01T15:00:00Z,90,8,25,167416,3.0,2.0,0.0,5,44062,56453,12391,63,True,0,25,FWD,2019-20
Andre_Gray_364,0,0,0,0.0,364,249,0,0.0,0.0,2020-02-01T15:00:00Z,0,8,25,26399,3.0,2.0,0.0,0,-155,389,544,56,True,0,25,FWD,2019-20
Patrick_Cutrone_487,0,0,0,0.0,487,246,0,0.0,0.0,2020-02-01T17:30:00Z,0,12,25,35209,0.0,0.0,0.0,0,-636,21,657,55,False,0,25,FWD,2019-20
Bernard_Ashley-Seal_559,0,0,0,0.0,559,246,0,0.0,0.0,2020-02-01T17:30:00Z,0,12,25,4077,0.0,0.0,0.0,0,-25,299,324,45,False,0,25,FWD,2019-20
RaÃºl_JimÃ©nez_409,0,0,5,2.0,409,246,0,4.8,8.0,2020-02-01T17:30:00Z,90,12,25,1767352,0.0,0.0,38.0,2,457727,501398,43671,76,False,0,25,FWD,2019-20
Diogo_Jota_410,0,0,8,33.0,410,246,0,10.5,16.6,2020-02-01T17:30:00Z,69,12,25,190227,0.0,0.0,55.0,2,-1471,2015,3486,61,False,0,25,FWD,2019-20
Mason_Greenwood_234,0,0,2,1.0,234,246,0,1.7,1.2,2020-02-01T17:30:00Z,18,20,25,941926,0.0,0.0,15.0,1,-35669,52598,88267,44,True,0,25,FWD,2019-20
Romelu_Lukaku_232,0,0,0,0.0,232,246,0,0.0,0.0,2020-02-01T17:30:00Z,0,20,25,23185,0.0,0.0,0.0,0,-39,120,159,85,True,0,25,FWD,2019-20
Marcus_Rashford_233,0,0,0,0.0,233,246,0,0.0,0.0,2020-02-01T17:30:00Z,0,20,25,832478,0.0,0.0,0.0,0,-267436,1684,269120,89,True,0,25,FWD,2019-20
Tyreece_John-Jules_585,0,0,0,0.0,585,242,0,0.0,0.0,2020-02-02T14:00:00Z,0,5,25,372,0.0,0.0,0.0,0,-32,79,111,45,False,0,25,FWD,2019-20
Gabriel Teodoro_Martinelli Silva_504,0,0,5,11.5,504,242,0,4.8,14.8,2020-02-02T14:00:00Z,90,5,25,263179,0.0,0.0,22.0,2,114041,130017,15976,46,False,0,25,FWD,2019-20
Chris_Wood_91,0,0,8,43.5,91,242,0,7.5,11.4,2020-02-02T14:00:00Z,90,1,25,136284,0.0,0.0,20.0,2,68392,78780,10388,62,True,0,25,FWD,2019-20
Alexandre_Lacazette_12,0,0,11,16.0,12,242,0,4.9,7.2,2020-02-02T14:00:00Z,88,5,25,157692,0.0,0.0,26.0,2,-1443,16182,17625,93,False,0,25,FWD,2019-20
Jay_Rodriguez_451,0,0,0,3.6,451,242,0,5.1,9.2,2020-02-02T14:00:00Z,90,1,25,16749,0.0,0.0,38.0,2,1552,2076,524,57,True,0,25,FWD,2019-20
Edward_Nketiah_13,0,0,3,0.1,13,242,0,0.0,0.0,2020-02-02T14:00:00Z,1,5,25,43582,0.0,0.0,0.0,1,177,2597,2420,43,False,0,25,FWD,2019-20
Ashley_Barnes_90,0,0,0,0.0,90,242,0,0.0,0.0,2020-02-02T14:00:00Z,0,1,25,171001,0.0,0.0,0.0,0,-5577,76,5653,62,True,0,25,FWD,2019-20
Pierre-Emerick_Aubameyang_11,0,0,0,31.0,11,242,0,7.0,10.2,2020-02-02T14:00:00Z,90,5,25,1206479,0.0,0.0,29.0,2,254862,280519,25657,107,False,0,25,FWD,2019-20
Matej_Vydra_92,0,0,0,0.0,92,242,0,0.0,0.0,2020-02-02T14:00:00Z,0,1,25,4026,0.0,0.0,0.0,0,-14,77,91,53,True,0,25,FWD,2019-20
Troy_Parrott_509,0,0,0,0.0,509,248,0,0.0,0.0,2020-02-02T16:30:00Z,0,11,25,59351,0.0,2.0,0.0,0,387,2592,2205,43,True,0,25,FWD,2019-20
Vincent_Janssen_339,0,0,0,0.0,339,248,0,0.0,0.0,2020-02-02T16:30:00Z,0,11,25,5260,0.0,2.0,0.0,0,-27,30,57,45,True,0,25,FWD,2019-20
Gabriel Fernando_de Jesus_211,0,0,0,1.9,211,248,0,2.4,5.0,2020-02-02T16:30:00Z,18,17,25,214246,0.0,2.0,17.0,1,-18861,23092,41953,95,False,0,25,FWD,2019-20
Sergio_AgÃ¼ero_210,0,0,-4,5.0,210,248,0,10.3,2.4,2020-02-02T16:30:00Z,63,17,25,1729092,0.0,2.0,96.0,2,286940,334297,47357,120,False,0,25,FWD,2019-20
Harry_Kane_338,0,0,0,0.0,338,248,0,0.0,0.0,2020-02-02T16:30:00Z,0,11,25,658361,0.0,2.0,0.0,0,-22781,223,23004,108,True,0,25,FWD,2019-20
Cenk_Tosun_146,0,0,0,0.0,146,255,0,0.0,0.0,2020-02-08T12:30:00Z,0,8,26,12707,1.0,3.0,0.0,0,-4608,57,4665,57,False,0,26,FWD,2019-20
Oumar_Niasse_570,0,0,0,0.0,570,255,0,0.0,0.0,2020-02-08T12:30:00Z,0,7,26,2587,1.0,3.0,0.0,0,130,302,172,45,True,0,26,FWD,2019-20
Jordan_Ayew_468,0,0,8,4.3,468,255,0,1.6,7.4,2020-02-08T12:30:00Z,90,8,26,576514,1.0,3.0,4.0,2,-11403,28379,39782,50,False,0,26,FWD,2019-20
Dominic_Calvert-Lewin_147,1,2,36,13.9,147,255,1,14.2,51.6,2020-02-08T12:30:00Z,90,7,26,824531,1.0,3.0,76.0,11,-14028,57127,71155,61,True,0,26,FWD,2019-20
Moise_Kean_496,0,0,0,0.0,496,255,0,0.0,0.0,2020-02-08T12:30:00Z,0,7,26,108899,1.0,3.0,0.0,0,423,1983,1560,64,True,0,26,FWD,2019-20
Anthony_Gordon_561,0,0,0,0.0,561,255,0,0.0,0.0,2020-02-08T12:30:00Z,0,7,26,2888,1.0,3.0,0.0,0,99,252,153,45,True,0,26,FWD,2019-20
James_Daly_581,0,0,0,0.0,581,255,0,0.0,0.0,2020-02-08T12:30:00Z,0,8,26,843,1.0,3.0,0.0,0,-151,18,169,45,False,0,26,FWD,2019-20
Connor_Wickham_130,0,0,0,0.0,130,255,0,0.0,0.0,2020-02-08T12:30:00Z,0,8,26,151768,1.0,3.0,0.0,0,-4057,91,4148,44,False,0,26,FWD,2019-20
Christian_Benteke_129,0,1,25,21.8,129,255,1,13.6,44.2,2020-02-08T12:30:00Z,90,8,26,36543,1.0,3.0,70.0,7,133,334,201,57,False,0,26,FWD,2019-20
Aaron_Connolly_534,0,0,0,0.0,534,253,0,0.0,0.0,2020-02-08T17:30:00Z,0,18,26,92406,1.0,1.0,0.0,0,1120,7704,6584,43,True,0,26,FWD,2019-20
JoÃ£o Pedro_Junqueira de Jesus_592,0,0,0,0.0,592,253,0,0.0,0.0,2020-02-08T17:30:00Z,0,4,26,727,1.0,1.0,0.0,0,29,103,74,49,False,0,26,FWD,2019-20
Gerard_Deulofeu_363,0,0,7,11.4,363,253,0,3.0,6.2,2020-02-08T17:30:00Z,85,4,26,231286,1.0,1.0,12.0,2,4323,16762,12439,61,False,0,26,FWD,2019-20
Troy_Deeney_362,0,0,5,3.2,362,253,0,3.3,9.0,2020-02-08T17:30:00Z,90,4,26,173294,1.0,1.0,21.0,2,5735,19971,14236,63,False,0,26,FWD,2019-20
Andre_Gray_364,0,0,0,0.0,364,253,0,0.0,0.0,2020-02-08T17:30:00Z,0,4,26,26320,1.0,1.0,0.0,0,-165,279,444,55,False,0,26,FWD,2019-20
